image,DNL,D00,D10,D20,D40,strat,subset
13821,0,1,0,0,0,S1000,train
3062,0,1,0,0,0,S1000,train
14680,0,1,0,0,0,S1000,train
7737,1,0,0,0,0,S0000,train
6927,0,0,0,1,0,S0010,train
5133,1,0,0,0,0,S0000,train
10202,0,1,0,0,0,S1000,train
4045,1,0,0,0,0,S0000,train
2804,0,1,0,0,0,S1000,train
26871,1,0,0,0,0,S0000,train
13940,1,0,0,0,0,S0000,train
5083,1,0,0,0,0,S0000,train
1212,1,0,0,0,0,S0000,train
11355,0,0,0,2,0,S0010,train
26587,0,0,0,3,0,S0010,train
8705,0,0,0,0,1,S0001,train
6018,1,0,0,0,0,S0000,train
1501,1,0,0,0,0,S0000,train
1851,1,0,0,0,0,S0000,train
3117,0,1,1,0,0,S1100,train
7824,1,0,0,0,0,S0000,train
2972,0,1,1,0,0,S1100,train
2774,1,0,0,0,0,S0000,train
10718,1,0,0,0,0,S0000,train
14432,1,0,0,0,0,S0000,train
10954,1,0,0,0,0,S0000,train
6714,1,0,0,0,0,S0000,train
589,1,0,0,0,0,S0000,train
9658,0,1,0,0,0,S1000,train
10881,1,0,0,0,0,S0000,train
5175,1,0,0,0,0,S0000,train
12621,0,0,0,1,0,S0010,train
15508,0,1,0,0,0,S1000,train
5155,0,1,0,0,0,S1000,train
6256,1,0,0,0,0,S0000,train
26590,1,0,0,0,0,S0000,train
10298,0,1,0,0,0,S1000,train
10715,1,0,0,0,0,S0000,train
5667,0,0,1,0,0,S0100,train
11291,0,0,0,0,1,S0001,train
14612,1,0,0,0,0,S0000,train
10170,1,0,0,0,0,S0000,train
9542,1,0,0,0,0,S0000,train
6140,1,0,0,0,0,S0000,train
15053,0,1,0,0,0,S1000,train
4503,0,1,0,0,0,S1000,train
8661,0,1,1,0,0,S1100,train
9733,1,0,0,0,0,S0000,train
14293,1,0,0,0,0,S0000,train
6605,1,0,0,0,0,S0000,train
2404,0,2,0,0,1,S1001,train
1154,1,0,0,0,0,S0000,train
10318,1,0,0,0,0,S0000,train
10727,1,0,0,0,0,S0000,train
3852,1,0,0,0,0,S0000,train
12221,1,0,0,0,0,S0000,train
7611,1,0,0,0,0,S0000,train
11776,0,0,1,0,0,S0100,train
4381,0,1,2,0,1,S1101,train
2358,1,0,0,0,0,S0000,train
2072,1,0,0,0,0,S0000,train
11609,1,0,0,0,0,S0000,train
6628,1,0,0,0,0,S0000,train
1315,0,0,0,0,1,S0001,train
11893,1,0,0,0,0,S0000,train
4606,0,0,2,0,0,S0100,train
2755,1,0,0,0,0,S0000,train
9558,0,0,1,0,0,S0100,train
12552,0,0,0,0,4,S0001,train
402,0,0,0,0,1,S0001,train
8430,1,0,0,0,0,S0000,train
3842,1,0,0,0,0,S0000,train
2588,0,0,0,1,1,S0011,train
5205,0,1,0,0,0,S1000,train
12148,1,0,0,0,0,S0000,train
10283,1,0,0,0,0,S0000,train
2495,0,1,1,0,1,S1101,train
186,0,0,1,0,0,S0100,train
11739,1,0,0,0,0,S0000,train
26588,0,0,0,3,0,S0010,train
13829,0,2,0,0,0,S1000,train
10437,1,0,0,0,0,S0000,train
15691,0,0,1,0,0,S0100,train
15337,1,0,0,0,0,S0000,train
3456,0,0,1,0,0,S0100,train
3661,0,1,1,0,0,S1100,train
9277,1,0,0,0,0,S0000,train
14645,0,3,2,0,0,S1100,train
4417,1,0,0,0,0,S0000,train
9211,0,2,1,0,0,S1100,train
2441,0,1,0,0,0,S1000,train
15043,0,1,0,0,0,S1000,train
1038,0,2,2,0,0,S1100,train
10944,0,0,0,1,0,S0010,train
12561,0,0,0,0,7,S0001,train
15540,1,0,0,0,0,S0000,train
1331,0,2,0,1,0,S1010,train
13825,0,0,1,0,0,S0100,train
15101,0,1,0,0,0,S1000,train
2798,0,0,1,0,0,S0100,train
2544,0,0,0,0,1,S0001,train
14995,1,0,0,0,0,S0000,train
2409,0,0,0,0,2,S0001,train
15239,1,0,0,0,0,S0000,train
26701,1,0,0,0,0,S0000,train
351,1,0,0,0,0,S0000,train
12255,1,0,0,0,0,S0000,train
14820,1,0,0,0,0,S0000,train
4568,0,0,2,0,0,S0100,train
15416,1,0,0,0,0,S0000,train
14758,1,0,0,0,0,S0000,train
8909,1,0,0,0,0,S0000,train
9520,0,1,1,0,0,S1100,train
10151,0,0,1,0,0,S0100,train
11606,1,0,0,0,0,S0000,train
14802,0,6,1,0,3,S1101,train
568,0,0,3,0,1,S0101,train
12481,1,0,0,0,0,S0000,train
7138,0,0,0,0,3,S0001,train
6753,0,1,0,0,0,S1000,train
9412,1,0,0,0,0,S0000,train
11767,0,1,0,0,0,S1000,train
14510,1,0,0,0,0,S0000,train
2839,0,2,0,0,2,S1001,train
10748,1,0,0,0,0,S0000,train
11842,0,1,0,0,0,S1000,train
10516,1,0,0,0,0,S0000,train
8406,1,0,0,0,0,S0000,train
11599,0,0,0,0,1,S0001,train
8341,1,0,0,0,0,S0000,train
11870,1,0,0,0,0,S0000,train
2176,0,1,0,0,0,S1000,train
8070,1,0,0,0,0,S0000,train
7401,1,0,0,0,0,S0000,train
2286,0,0,1,0,0,S0100,train
4575,1,0,0,0,0,S0000,train
2511,0,1,0,0,1,S1001,train
6698,1,0,0,0,0,S0000,train
11752,1,0,0,0,0,S0000,train
6862,1,0,0,0,0,S0000,train
5843,0,0,0,1,0,S0010,train
1891,1,0,0,0,0,S0000,train
5773,0,0,0,3,1,S0011,train
11074,1,0,0,0,0,S0000,train
11306,0,0,0,1,1,S0011,train
4475,0,1,3,0,0,S1100,train
13459,0,4,0,0,0,S1000,train
3638,0,1,2,0,0,S1100,train
1048,0,2,3,0,0,S1100,train
7036,1,0,0,0,0,S0000,train
26585,0,0,0,2,0,S0010,train
9352,0,0,1,0,0,S0100,train
3428,0,0,1,1,1,S0111,train
573,0,1,3,0,1,S1101,train
2506,0,1,1,0,0,S1100,train
11687,1,0,0,0,0,S0000,train
6298,1,0,0,0,0,S0000,train
4006,0,5,0,0,0,S1000,train
3857,1,0,0,0,0,S0000,train
455,1,0,0,0,0,S0000,train
991,0,0,1,0,1,S0101,train
12226,1,0,0,0,0,S0000,train
1115,1,0,0,0,0,S0000,train
9600,1,0,0,0,0,S0000,train
13894,1,0,0,0,0,S0000,train
9737,1,0,0,0,0,S0000,train
6400,1,0,0,0,0,S0000,train
6033,1,0,0,0,0,S0000,train
3717,0,4,2,0,0,S1100,train
11259,0,0,0,1,0,S0010,train
8618,0,1,1,0,0,S1100,train
12454,1,0,0,0,0,S0000,train
5065,0,1,4,0,0,S1100,train
7030,0,0,0,1,0,S0010,train
8921,0,1,1,0,0,S1100,train
12338,1,0,0,0,0,S0000,train
7802,0,1,0,0,0,S1000,train
4692,0,0,2,0,0,S0100,train
984,0,3,0,0,1,S1001,train
9916,1,0,0,0,0,S0000,train
15278,0,2,0,0,0,S1000,train
8234,1,0,0,0,0,S0000,train
3902,1,0,0,0,0,S0000,train
12290,1,0,0,0,0,S0000,train
12497,1,0,0,0,0,S0000,train
14230,1,0,0,0,0,S0000,train
3156,1,0,0,0,0,S0000,train
14536,1,0,0,0,0,S0000,train
3450,1,0,0,0,0,S0000,train
385,0,1,1,0,0,S1100,train
26566,0,0,0,1,0,S0010,train
1884,1,0,0,0,0,S0000,train
26866,1,0,0,0,0,S0000,train
9640,1,0,0,0,0,S0000,train
9166,0,1,0,0,0,S1000,train
7051,1,0,0,0,0,S0000,train
26543,1,0,0,0,0,S0000,train
8835,1,0,0,0,0,S0000,train
15435,1,0,0,0,0,S0000,train
9311,0,1,0,0,0,S1000,train
2328,1,0,0,0,0,S0000,train
7498,1,0,0,0,0,S0000,train
6299,1,0,0,0,0,S0000,train
14799,0,1,0,0,0,S1000,train
12684,1,0,0,0,0,S0000,train
9595,1,0,0,0,0,S0000,train
15024,0,1,0,0,0,S1000,train
12659,1,0,0,0,0,S0000,train
14626,0,0,1,0,0,S0100,train
8126,1,0,0,0,0,S0000,train
334,1,0,0,0,0,S0000,train
3451,0,0,1,0,0,S0100,train
813,0,1,1,0,0,S1100,train
9221,0,1,2,1,0,S1110,train
10590,0,0,1,0,0,S0100,train
3671,0,1,3,0,0,S1100,train
7351,0,1,0,0,0,S1000,train
2966,0,0,0,1,0,S0010,train
4329,0,2,2,0,0,S1100,train
9308,0,1,0,0,0,S1000,train
8640,0,1,1,0,0,S1100,train
26671,1,0,0,0,0,S0000,train
6425,1,0,0,0,0,S0000,train
126,1,0,0,0,0,S0000,train
5145,0,0,1,0,0,S0100,train
9355,0,1,1,0,0,S1100,train
8193,0,0,0,0,3,S0001,train
2026,1,0,0,0,0,S0000,train
12642,1,0,0,0,0,S0000,train
1493,0,0,2,0,1,S0101,train
556,0,2,0,2,1,S1011,train
10236,0,0,0,1,0,S0010,train
14443,1,0,0,0,0,S0000,train
1202,0,0,2,0,1,S0101,train
8280,1,0,0,0,0,S0000,train
4334,0,3,0,0,3,S1001,train
14240,1,0,0,0,0,S0000,train
14963,1,0,0,0,0,S0000,train
3116,0,1,2,0,0,S1100,train
6074,1,0,0,0,0,S0000,train
7725,1,0,0,0,0,S0000,train
11938,1,0,0,0,0,S0000,train
10684,1,0,0,0,0,S0000,train
324,1,0,0,0,0,S0000,train
11024,1,0,0,0,0,S0000,train
14870,0,1,0,0,0,S1000,train
3794,0,0,0,2,0,S0010,train
12685,1,0,0,0,0,S0000,train
14100,0,0,0,1,0,S0010,train
12553,0,0,0,0,6,S0001,train
12460,1,0,0,0,0,S0000,train
15065,0,1,0,0,0,S1000,train
3987,1,0,0,0,0,S0000,train
2099,0,0,1,0,0,S0100,train
7545,0,1,0,0,0,S1000,train
8598,0,2,0,0,0,S1000,train
15086,0,1,0,0,0,S1000,train
5493,0,1,1,0,0,S1100,train
5972,0,0,1,0,0,S0100,train
10664,0,0,3,0,0,S0100,train
10072,0,0,0,1,0,S0010,train
4400,0,5,4,0,2,S1101,train
3959,1,0,0,0,0,S0000,train
6475,1,0,0,0,0,S0000,train
26738,1,0,0,0,0,S0000,train
26652,1,0,0,0,0,S0000,train
8996,1,0,0,0,0,S0000,train
14937,1,0,0,0,0,S0000,train
7821,1,0,0,0,0,S0000,train
10144,1,0,0,0,0,S0000,train
8418,1,0,0,0,0,S0000,train
12706,1,0,0,0,0,S0000,train
246,1,0,0,0,0,S0000,train
6345,0,1,1,0,0,S1100,train
15370,1,0,0,0,0,S0000,train
11808,1,0,0,0,0,S0000,train
1211,0,0,1,0,0,S0100,train
1398,1,0,0,0,0,S0000,train
10316,1,0,0,0,0,S0000,train
12797,1,0,0,0,0,S0000,train
12569,1,0,0,0,0,S0000,train
15051,0,1,0,0,0,S1000,train
10601,0,0,1,0,0,S0100,train
13841,1,0,0,0,0,S0000,train
3966,1,0,0,0,0,S0000,train
14147,1,0,0,0,0,S0000,train
2014,1,0,0,0,0,S0000,train
7425,0,0,1,0,0,S0100,train
14750,1,0,0,0,0,S0000,train
278,1,0,0,0,0,S0000,train
10025,0,0,0,1,0,S0010,train
7243,1,0,0,0,0,S0000,train
5955,0,0,1,0,0,S0100,train
11584,0,0,0,1,1,S0011,train
6885,0,0,1,0,0,S0100,train
15565,1,0,0,0,0,S0000,train
10670,1,0,0,0,0,S0000,train
4401,0,6,1,0,0,S1100,train
14476,1,0,0,0,0,S0000,train
10706,1,0,0,0,0,S0000,train
15667,1,0,0,0,0,S0000,train
4459,0,2,3,0,5,S1101,train
5215,0,0,2,0,0,S0100,train
13300,1,0,0,0,0,S0000,train
3276,0,0,2,0,0,S0100,train
13111,1,0,0,0,0,S0000,train
4698,1,0,0,0,0,S0000,train
12592,0,0,0,0,1,S0001,train
5898,0,1,0,0,1,S1001,train
7482,1,0,0,0,0,S0000,train
2220,0,0,1,0,0,S0100,train
10845,1,0,0,0,0,S0000,train
12393,1,0,0,0,0,S0000,train
3196,1,0,0,0,0,S0000,train
1860,1,0,0,0,0,S0000,train
12233,1,0,0,0,0,S0000,train
3968,1,0,0,0,0,S0000,train
8225,1,0,0,0,0,S0000,train
9502,0,1,0,0,0,S1000,train
2906,0,1,0,0,1,S1001,train
3488,1,0,0,0,0,S0000,train
4096,1,0,0,0,0,S0000,train
13875,0,0,0,0,2,S0001,train
11939,1,0,0,0,0,S0000,train
8578,1,0,0,0,0,S0000,train
11352,1,0,0,0,0,S0000,train
13284,1,0,0,0,0,S0000,train
6951,1,0,0,0,0,S0000,train
7499,1,0,0,0,0,S0000,train
10166,1,0,0,0,0,S0000,train
6041,0,1,0,0,0,S1000,train
9149,1,0,0,0,0,S0000,train
13945,1,0,0,0,0,S0000,train
1281,0,0,0,1,1,S0011,train
9192,1,0,0,0,0,S0000,train
9624,0,1,0,0,0,S1000,train
9878,1,0,0,0,0,S0000,train
15714,0,1,0,0,0,S1000,train
10195,0,2,1,0,0,S1100,train
643,0,0,0,0,1,S0001,train
1929,1,0,0,0,0,S0000,train
7559,0,1,1,0,0,S1100,train
5077,0,2,0,0,0,S1000,train
15580,1,0,0,0,0,S0000,train
6159,1,0,0,0,0,S0000,train
9424,0,1,0,0,0,S1000,train
26873,1,0,0,0,0,S0000,train
2346,0,1,0,1,0,S1010,train
4522,1,0,0,0,0,S0000,train
7799,1,0,0,0,0,S0000,train
4126,0,1,0,0,0,S1000,train
10969,1,0,0,0,0,S0000,train
4311,0,3,2,0,0,S1100,train
7093,0,0,1,0,0,S0100,train
2172,1,0,0,0,0,S0000,train
5204,0,1,0,0,0,S1000,train
9421,0,0,1,0,0,S0100,train
8794,1,0,0,0,0,S0000,train
8127,1,0,0,0,0,S0000,train
26911,1,0,0,0,0,S0000,train
6684,1,0,0,0,0,S0000,train
26762,1,0,0,0,0,S0000,train
14976,0,1,3,0,0,S1100,train
11036,1,0,0,0,0,S0000,train
15467,1,0,0,0,0,S0000,train
14664,1,0,0,0,0,S0000,train
12887,0,4,0,1,0,S1010,train
768,0,1,1,0,3,S1101,train
14552,1,0,0,0,0,S0000,train
7095,0,1,0,0,0,S1000,train
8726,1,0,0,0,0,S0000,train
4707,0,2,1,0,0,S1100,train
12575,0,0,1,0,2,S0101,train
10093,0,1,0,1,0,S1010,train
12083,0,0,0,0,1,S0001,train
3395,1,0,0,0,0,S0000,train
8417,1,0,0,0,0,S0000,train
8689,1,0,0,0,0,S0000,train
14415,1,0,0,0,0,S0000,train
2922,1,0,0,0,0,S0000,train
14378,1,0,0,0,0,S0000,train
3883,1,0,0,0,0,S0000,train
7137,0,0,0,0,1,S0001,train
4691,0,0,1,0,0,S0100,train
6921,1,0,0,0,0,S0000,train
14756,0,1,0,0,0,S1000,train
2460,0,2,2,0,1,S1101,train
2644,0,0,0,1,0,S0010,train
6925,1,0,0,0,0,S0000,train
14470,1,0,0,0,0,S0000,train
6010,0,0,0,0,1,S0001,train
3953,1,0,0,0,0,S0000,train
3009,0,0,1,0,0,S0100,train
26890,1,0,0,0,0,S0000,train
12535,0,0,0,0,5,S0001,train
1806,1,0,0,0,0,S0000,train
1026,0,2,2,0,6,S1101,train
8919,1,0,0,0,0,S0000,train
13535,0,1,1,0,0,S1100,train
15586,1,0,0,0,0,S0000,train
12471,1,0,0,0,0,S0000,train
3937,1,0,0,0,0,S0000,train
9264,1,0,0,0,0,S0000,train
15702,1,0,0,0,0,S0000,train
1414,1,0,0,0,0,S0000,train
12048,1,0,0,0,0,S0000,train
1744,1,0,0,0,0,S0000,train
7223,1,0,0,0,0,S0000,train
362,0,0,0,0,6,S0001,train
3432,1,0,0,0,0,S0000,train
11936,0,0,0,0,3,S0001,train
12348,1,0,0,0,0,S0000,train
1283,1,0,0,0,0,S0000,train
11486,1,0,0,0,0,S0000,train
895,1,0,0,0,0,S0000,train
3277,0,0,3,0,1,S0101,train
12571,0,0,0,0,1,S0001,train
4073,1,0,0,0,0,S0000,train
14127,1,0,0,0,0,S0000,train
9441,0,0,1,0,0,S0100,train
4566,0,0,1,0,0,S0100,train
3424,1,0,0,0,0,S0000,train
6632,0,0,0,0,1,S0001,train
4294,0,0,2,0,5,S0101,train
12628,0,1,0,0,0,S1000,train
7827,1,0,0,0,0,S0000,train
13170,0,1,1,0,0,S1100,train
14472,1,0,0,0,0,S0000,train
1556,1,0,0,0,0,S0000,train
15095,0,1,0,0,0,S1000,train
6790,1,0,0,0,0,S0000,train
7954,1,0,0,0,0,S0000,train
1743,1,0,0,0,0,S0000,train
4088,0,0,0,1,1,S0011,train
12000,1,0,0,0,0,S0000,train
9179,0,1,0,0,0,S1000,train
8204,0,0,2,1,0,S0110,train
26918,1,0,0,0,0,S0000,train
7660,0,1,0,1,0,S1010,train
10164,0,3,0,0,0,S1000,train
10055,1,0,0,0,0,S0000,train
5381,0,1,1,0,0,S1100,train
11689,0,2,0,0,0,S1000,train
442,0,0,1,0,0,S0100,train
10341,1,0,0,0,0,S0000,train
26757,1,0,0,0,0,S0000,train
11985,1,0,0,0,0,S0000,train
10286,0,1,0,0,0,S1000,train
8089,1,0,0,0,0,S0000,train
476,0,0,1,0,4,S0101,train
6601,0,0,1,0,0,S0100,train
4224,0,2,1,0,0,S1100,train
1092,0,0,2,0,1,S0101,train
6035,0,0,0,0,1,S0001,train
11303,0,0,0,0,1,S0001,train
3534,1,0,0,0,0,S0000,train
15674,0,5,0,0,0,S1000,train
15050,0,1,0,0,0,S1000,train
12216,1,0,0,0,0,S0000,train
8537,1,0,0,0,0,S0000,train
13517,0,1,2,0,2,S1101,train
9888,1,0,0,0,0,S0000,train
2681,1,0,0,0,0,S0000,train
4830,1,0,0,0,0,S0000,train
26900,1,0,0,0,0,S0000,train
14029,1,0,0,0,0,S0000,train
4612,0,0,2,0,0,S0100,train
9035,0,1,1,0,0,S1100,train
9109,0,1,0,0,0,S1000,train
4027,0,1,0,0,2,S1001,train
10558,0,0,1,0,0,S0100,train
8531,1,0,0,0,0,S0000,train
9093,1,0,0,0,0,S0000,train
10118,0,2,0,0,2,S1001,train
9638,1,0,0,0,0,S0000,train
12859,1,0,0,0,0,S0000,train
6916,1,0,0,0,0,S0000,train
11474,0,0,0,1,0,S0010,train
12798,1,0,0,0,0,S0000,train
9447,1,0,0,0,0,S0000,train
2054,0,0,1,0,0,S0100,train
26597,1,0,0,0,0,S0000,train
10492,1,0,0,0,0,S0000,train
15491,1,0,0,0,0,S0000,train
12649,0,0,1,0,0,S0100,train
10652,1,0,0,0,0,S0000,train
14856,0,0,1,0,0,S0100,train
6832,1,0,0,0,0,S0000,train
4014,1,0,0,0,0,S0000,train
4195,0,3,2,1,0,S1110,train
4000,0,1,0,0,0,S1000,train
4079,0,0,0,0,2,S0001,train
2302,0,1,1,0,0,S1100,train
1596,1,0,0,0,0,S0000,train
793,1,0,0,0,0,S0000,train
9844,0,1,0,0,0,S1000,train
11623,1,0,0,0,0,S0000,train
6766,1,0,0,0,0,S0000,train
8607,1,0,0,0,0,S0000,train
4751,0,0,2,0,0,S0100,train
10130,1,0,0,0,0,S0000,train
10914,1,0,0,0,0,S0000,train
26647,1,0,0,0,0,S0000,train
2852,0,1,1,0,0,S1100,train
1478,0,2,3,0,0,S1100,train
26650,1,0,0,0,0,S0000,train
7555,0,0,1,1,0,S0110,train
6177,0,0,0,0,3,S0001,train
13308,1,0,0,0,0,S0000,train
13714,1,0,0,0,0,S0000,train
10764,0,0,0,1,0,S0010,train
1880,1,0,0,0,0,S0000,train
6304,0,1,1,0,1,S1101,train
11152,1,0,0,0,0,S0000,train
12232,0,0,0,0,2,S0001,train
1591,1,0,0,0,0,S0000,train
14781,1,0,0,0,0,S0000,train
12043,1,0,0,0,0,S0000,train
6135,1,0,0,0,0,S0000,train
11337,0,0,0,2,1,S0011,train
10958,1,0,0,0,0,S0000,train
5314,1,0,0,0,0,S0000,train
7338,1,0,0,0,0,S0000,train
15211,0,1,1,0,0,S1100,train
15422,0,1,1,0,0,S1100,train
7999,1,0,0,0,0,S0000,train
12147,1,0,0,0,0,S0000,train
9276,0,1,0,0,0,S1000,train
12489,1,0,0,0,0,S0000,train
14189,0,2,0,0,0,S1000,train
12023,0,0,0,0,2,S0001,train
14670,1,0,0,0,0,S0000,train
4987,0,0,1,0,0,S0100,train
709,1,0,0,0,0,S0000,train
26804,1,0,0,0,0,S0000,train
7753,1,0,0,0,0,S0000,train
11351,0,0,0,2,0,S0010,train
443,1,0,0,0,0,S0000,train
6158,1,0,0,0,0,S0000,train
7813,1,0,0,0,0,S0000,train
10922,0,0,1,0,0,S0100,train
12395,1,0,0,0,0,S0000,train
4481,0,0,2,0,0,S0100,train
11576,1,0,0,0,0,S0000,train
1544,0,0,1,0,0,S0100,train
12007,1,0,0,0,0,S0000,train
2352,0,1,0,0,0,S1000,train
2223,1,0,0,0,0,S0000,train
538,0,0,0,0,3,S0001,train
269,1,0,0,0,0,S0000,train
3393,0,0,2,0,0,S0100,train
8119,1,0,0,0,0,S0000,train
3911,1,0,0,0,0,S0000,train
5125,0,0,1,0,0,S0100,train
7065,1,0,0,0,0,S0000,train
5010,1,0,0,0,0,S0000,train
14991,1,0,0,0,0,S0000,train
3439,0,0,1,0,0,S0100,train
26928,1,0,0,0,0,S0000,train
14289,1,0,0,0,0,S0000,train
4171,0,2,2,0,0,S1100,train
248,1,0,0,0,0,S0000,train
7951,1,0,0,0,0,S0000,train
3592,1,0,0,0,0,S0000,train
10145,1,0,0,0,0,S0000,train
9649,1,0,0,0,0,S0000,train
12869,0,1,0,0,0,S1000,train
4704,0,0,2,0,0,S0100,train
6666,1,0,0,0,0,S0000,train
15085,0,1,0,0,0,S1000,train
14390,1,0,0,0,0,S0000,train
13564,1,0,0,0,0,S0000,train
4315,0,2,2,0,0,S1100,train
12153,1,0,0,0,0,S0000,train
15352,1,0,0,0,0,S0000,train
11961,1,0,0,0,0,S0000,train
5474,0,2,1,0,0,S1100,train
5860,1,0,0,0,0,S0000,train
10874,1,0,0,0,0,S0000,train
15537,1,0,0,0,0,S0000,train
9573,0,0,1,0,0,S0100,train
9354,0,1,1,0,0,S1100,train
6508,0,0,0,2,0,S0010,train
3884,1,0,0,0,0,S0000,train
7977,1,0,0,0,0,S0000,train
6754,0,1,0,0,0,S1000,train
12397,1,0,0,0,0,S0000,train
467,0,0,2,1,3,S0111,train
9110,1,0,0,0,0,S0000,train
11085,1,0,0,0,0,S0000,train
9547,1,0,0,0,0,S0000,train
11344,0,0,0,2,1,S0011,train
14927,1,0,0,0,0,S0000,train
10303,1,0,0,0,0,S0000,train
13412,1,0,0,0,0,S0000,train
14283,1,0,0,0,0,S0000,train
6011,1,0,0,0,0,S0000,train
7919,1,0,0,0,0,S0000,train
6565,0,1,2,0,0,S1100,train
4622,0,1,2,0,0,S1100,train
7166,0,4,1,0,0,S1100,train
3607,0,2,1,0,0,S1100,train
12437,0,0,1,0,0,S0100,train
9180,0,2,0,0,0,S1000,train
7198,1,0,0,0,0,S0000,train
15680,1,0,0,0,0,S0000,train
6338,1,0,0,0,0,S0000,train
7731,1,0,0,0,0,S0000,train
7471,1,0,0,0,0,S0000,train
2788,0,1,0,0,0,S1000,train
3679,0,2,2,0,2,S1101,train
10743,1,0,0,0,0,S0000,train
9825,1,0,0,0,0,S0000,train
2155,1,0,0,0,0,S0000,train
4690,0,1,0,0,0,S1000,train
9626,1,0,0,0,0,S0000,train
4984,1,0,0,0,0,S0000,train
3163,1,0,0,0,0,S0000,train
11655,0,0,0,1,0,S0010,train
5223,0,0,1,0,0,S0100,train
11045,1,0,0,0,0,S0000,train
1290,1,0,0,0,0,S0000,train
352,1,0,0,0,0,S0000,train
5834,1,0,0,0,0,S0000,train
26728,1,0,0,0,0,S0000,train
4508,0,2,2,0,0,S1100,train
12115,0,0,0,0,2,S0001,train
389,0,0,1,0,0,S0100,train
12224,1,0,0,0,0,S0000,train
12305,1,0,0,0,0,S0000,train
7042,0,2,0,0,0,S1000,train
12026,0,0,0,0,2,S0001,train
5221,0,0,1,0,0,S0100,train
12911,0,3,1,0,0,S1100,train
9897,1,0,0,0,0,S0000,train
14766,1,0,0,0,0,S0000,train
12015,1,0,0,0,0,S0000,train
9643,1,0,0,0,0,S0000,train
8583,0,1,0,0,0,S1000,train
7061,1,0,0,0,0,S0000,train
3047,0,0,1,0,0,S0100,train
5638,1,0,0,0,0,S0000,train
5887,0,1,0,0,0,S1000,train
5074,0,0,2,0,0,S0100,train
6019,1,0,0,0,0,S0000,train
2875,0,0,0,0,2,S0001,train
9723,1,0,0,0,0,S0000,train
1142,0,1,0,0,0,S1000,train
3233,1,0,0,0,0,S0000,train
2093,1,0,0,0,0,S0000,train
26524,0,0,0,2,0,S0010,train
10228,0,0,0,2,1,S0011,train
5060,0,0,1,0,0,S0100,train
12666,1,0,0,0,0,S0000,train
12050,1,0,0,0,0,S0000,train
11489,1,0,0,0,0,S0000,train
543,0,0,0,0,3,S0001,train
11097,1,0,0,0,0,S0000,train
292,1,0,0,0,0,S0000,train
5848,1,0,0,0,0,S0000,train
795,0,0,2,0,0,S0100,train
11771,0,1,0,0,0,S1000,train
14904,1,0,0,0,0,S0000,train
839,0,0,1,0,0,S0100,train
12531,1,0,0,0,0,S0000,train
6164,1,0,0,0,0,S0000,train
11548,1,0,0,0,0,S0000,train
7990,1,0,0,0,0,S0000,train
2569,1,0,0,0,0,S0000,train
13480,0,2,0,0,0,S1000,train
1293,0,0,0,0,1,S0001,train
65,0,0,2,0,2,S0101,train
15560,1,0,0,0,0,S0000,train
7372,1,0,0,0,0,S0000,train
4102,1,0,0,0,0,S0000,train
6817,1,0,0,0,0,S0000,train
4283,0,0,2,0,0,S0100,train
1606,1,0,0,0,0,S0000,train
2647,0,1,0,0,0,S1000,train
11888,1,0,0,0,0,S0000,train
7839,1,0,0,0,0,S0000,train
12132,1,0,0,0,0,S0000,train
1117,0,1,1,0,0,S1100,train
11167,0,0,0,0,4,S0001,train
26952,1,0,0,0,0,S0000,train
7356,1,0,0,0,0,S0000,train
4719,0,2,2,0,0,S1100,train
15657,1,0,0,0,0,S0000,train
2951,0,1,0,0,0,S1000,train
4420,0,2,2,0,0,S1100,train
26608,1,0,0,0,0,S0000,train
7509,0,1,0,0,0,S1000,train
10532,0,1,0,0,0,S1000,train
5755,0,0,0,0,2,S0001,train
5413,0,1,0,0,0,S1000,train
2030,0,1,1,0,0,S1100,train
10559,0,0,1,0,0,S0100,train
11684,1,0,0,0,0,S0000,train
1328,0,1,1,0,0,S1100,train
12343,1,0,0,0,0,S0000,train
10191,0,0,1,0,0,S0100,train
26688,1,0,0,0,0,S0000,train
7876,1,0,0,0,0,S0000,train
177,0,0,0,0,1,S0001,train
10791,1,0,0,0,0,S0000,train
1323,0,1,1,0,0,S1100,train
9588,0,0,1,0,0,S0100,train
9418,0,1,0,0,0,S1000,train
1333,0,0,1,0,0,S0100,train
10803,0,0,0,1,0,S0010,train
5370,1,0,0,0,0,S0000,train
11495,0,2,0,0,0,S1000,train
8900,1,0,0,0,0,S0000,train
14580,1,0,0,0,0,S0000,train
8148,1,0,0,0,0,S0000,train
14300,1,0,0,0,0,S0000,train
4887,0,1,0,0,0,S1000,train
11878,1,0,0,0,0,S0000,train
13682,1,0,0,0,0,S0000,train
6491,0,1,0,0,0,S1000,train
967,0,0,0,0,1,S0001,train
3059,0,2,0,0,0,S1000,train
7168,0,3,0,0,1,S1001,train
10319,1,0,0,0,0,S0000,train
7889,1,0,0,0,0,S0000,train
9987,1,0,0,0,0,S0000,train
8702,1,0,0,0,0,S0000,train
11161,0,0,1,0,0,S0100,train
826,1,0,0,0,0,S0000,train
7186,1,0,0,0,0,S0000,train
13442,0,1,0,0,0,S1000,train
7857,1,0,0,0,0,S0000,train
874,1,0,0,0,0,S0000,train
4256,0,4,1,0,3,S1101,train
2442,0,2,0,0,0,S1000,train
9829,0,1,0,0,0,S1000,train
12178,1,0,0,0,0,S0000,train
