image,DNL,D00,D10,D20,D40,strat,subset
15344,0,1,0,0,0,S1000,train
370,0,0,0,0,3,S0001,train
3828,1,0,0,0,0,S0000,train
4493,0,2,0,0,0,S1000,train
15009,1,0,0,0,0,S0000,train
183,0,0,0,0,2,S0001,train
5397,0,0,1,0,0,S0100,train
15005,1,0,0,0,0,S0000,train
200,1,0,0,0,0,S0000,train
4740,1,0,0,0,0,S0000,train
727,0,2,1,0,0,S1100,train
14919,0,0,1,0,0,S0100,train
2632,1,0,0,0,0,S0000,train
2404,0,2,0,0,1,S1001,train
9110,1,0,0,0,0,S0000,train
4367,0,0,1,0,0,S0100,train
15481,0,1,0,0,0,S1000,train
8393,1,0,0,0,0,S0000,train
5914,1,0,0,0,0,S0000,train
9275,1,0,0,0,0,S0000,train
4420,0,1,0,1,0,S1010,train
5148,0,0,1,0,0,S0100,train
3187,1,0,0,0,0,S0000,train
291,0,1,0,0,0,S1000,train
7172,0,2,0,0,2,S1001,train
2696,1,0,0,0,0,S0000,train
15350,1,0,0,0,0,S0000,train
4424,0,0,0,1,1,S0011,train
846,1,0,0,0,0,S0000,train
3628,1,0,0,0,0,S0000,train
9876,1,0,0,0,0,S0000,train
4736,1,0,0,0,0,S0000,train
9918,1,0,0,0,0,S0000,train
8701,0,1,0,0,0,S1000,train
15287,0,2,0,0,0,S1000,train
8773,1,0,0,0,0,S0000,train
7003,1,0,0,0,0,S0000,train
14522,1,0,0,0,0,S0000,train
5216,0,0,1,0,0,S0100,train
5915,1,0,0,0,0,S0000,train
8963,1,0,0,0,0,S0000,train
1847,1,0,0,0,0,S0000,train
2637,0,0,1,0,0,S0100,train
2062,1,0,0,0,0,S0000,train
5694,1,0,0,0,0,S0000,train
15390,1,0,0,0,0,S0000,train
1882,1,0,0,0,0,S0000,train
4497,0,0,0,1,0,S0010,train
1283,1,0,0,0,0,S0000,train
2939,0,0,0,0,1,S0001,train
9523,0,2,1,0,0,S1100,train
6672,1,0,0,0,0,S0000,train
9790,1,0,0,0,0,S0000,train
15057,0,1,0,0,0,S1000,train
7912,1,0,0,0,0,S0000,train
4175,1,0,0,0,0,S0000,train
502,1,0,0,0,0,S0000,train
4684,1,0,0,0,0,S0000,train
4264,1,0,0,0,0,S0000,train
15148,0,1,0,0,0,S1000,train
8744,0,0,1,0,0,S0100,train
14642,0,4,1,0,0,S1100,train
1718,1,0,0,0,0,S0000,train
856,1,0,0,0,0,S0000,train
9787,1,0,0,0,0,S0000,train
9988,1,0,0,0,0,S0000,train
9850,0,1,0,0,0,S1000,train
6312,1,0,0,0,0,S0000,train
6956,1,0,0,0,0,S0000,train
4026,0,1,1,0,0,S1100,train
6932,1,0,0,0,0,S0000,train
3084,0,1,0,0,0,S1000,train
4202,0,1,1,0,0,S1100,train
8323,1,0,0,0,0,S0000,train
4124,1,0,0,0,0,S0000,train
6548,1,0,0,0,0,S0000,train
3189,1,0,0,0,0,S0000,train
9828,0,1,0,0,0,S1000,train
1385,1,0,0,0,0,S0000,train
2027,1,0,0,0,0,S0000,train
2560,0,0,0,1,0,S0010,train
14777,1,0,0,0,0,S0000,train
3648,1,0,0,0,0,S0000,train
8580,1,0,0,0,0,S0000,train
16,1,0,0,0,0,S0000,train
9844,0,1,0,0,0,S1000,train
2423,0,0,1,1,1,S0111,train
3978,1,0,0,0,0,S0000,train
1778,1,0,0,0,0,S0000,train
6807,0,1,2,0,0,S1100,train
7786,1,0,0,0,0,S0000,train
9967,1,0,0,0,0,S0000,train
14536,1,0,0,0,0,S0000,train
8938,0,1,0,0,0,S1000,train
2952,0,0,0,1,0,S0010,train
4468,0,0,2,1,0,S0110,train
344,1,0,0,0,0,S0000,train
6407,1,0,0,0,0,S0000,train
3848,1,0,0,0,0,S0000,train
2849,1,0,0,0,0,S0000,train
8715,1,0,0,0,0,S0000,train
15106,0,1,0,0,0,S1000,train
14821,1,0,0,0,0,S0000,train
8898,1,0,0,0,0,S0000,train
6445,0,0,0,1,0,S0010,train
7661,0,1,0,1,0,S1010,train
6152,0,0,0,0,3,S0001,train
1170,0,0,0,1,0,S0010,train
5391,1,0,0,0,0,S0000,train
7887,1,0,0,0,0,S0000,train
8964,1,0,0,0,0,S0000,train
1833,1,0,0,0,0,S0000,train
6636,1,0,0,0,0,S0000,train
15410,1,0,0,0,0,S0000,train
7515,0,1,0,0,0,S1000,train
15090,0,1,0,0,0,S1000,train
9019,1,0,0,0,0,S0000,train
7316,0,1,0,0,0,S1000,train
1111,0,2,4,0,0,S1100,train
1417,1,0,0,0,0,S0000,train
8047,1,0,0,0,0,S0000,train
14842,1,0,0,0,0,S0000,train
7829,1,0,0,0,0,S0000,train
9680,1,0,0,0,0,S0000,train
8589,0,0,0,0,4,S0001,train
365,1,0,0,0,0,S0000,train
14944,0,2,0,0,0,S1000,train
2869,1,0,0,0,0,S0000,train
6380,0,1,0,0,1,S1001,train
3759,1,0,0,0,0,S0000,train
8883,1,0,0,0,0,S0000,train
7656,0,1,0,0,2,S1001,train
3658,0,2,3,0,3,S1101,train
9425,0,1,0,0,0,S1000,train
9345,0,0,1,1,0,S0110,train
2648,0,0,1,0,1,S0101,train
2084,1,0,0,0,0,S0000,train
9051,0,0,2,0,0,S0100,train
2221,1,0,0,0,0,S0000,train
9040,0,0,2,0,0,S0100,train
9669,1,0,0,0,0,S0000,train
109,1,0,0,0,0,S0000,train
15447,0,1,0,0,0,S1000,train
4295,0,0,0,0,3,S0001,train
6529,0,0,0,0,3,S0001,train
1302,0,0,0,0,1,S0001,train
2628,0,0,1,0,0,S0100,train
1240,0,0,1,0,0,S0100,train
794,1,0,0,0,0,S0000,train
1107,0,1,2,0,0,S1100,train
7119,0,1,0,1,1,S1011,train
750,0,1,0,0,1,S1001,train
4448,1,0,0,0,0,S0000,train
92,1,0,0,0,0,S0000,train
4632,0,0,0,1,0,S0010,train
6357,1,0,0,0,0,S0000,train
5360,1,0,0,0,0,S0000,train
4186,0,0,0,1,2,S0011,train
8685,0,0,0,1,0,S0010,train
2713,1,0,0,0,0,S0000,train
8,0,0,0,0,1,S0001,train
9393,0,0,0,1,1,S0011,train
1037,0,1,1,0,3,S1101,train
155,0,0,0,0,16,S0001,train
2934,0,0,0,2,1,S0011,train
5607,0,0,1,0,0,S0100,train
5435,0,0,1,0,0,S0100,train
3572,1,0,0,0,0,S0000,train
14565,0,1,0,0,0,S1000,train
6858,1,0,0,0,0,S0000,train
3622,1,0,0,0,0,S0000,train
14644,0,2,1,0,0,S1100,train
149,0,1,3,1,1,S1111,train
6752,0,1,0,0,0,S1000,train
6557,0,1,0,0,0,S1000,train
9163,0,1,0,0,0,S1000,train
7296,1,0,0,0,0,S0000,train
8641,1,0,0,0,0,S0000,train
4875,1,0,0,0,0,S0000,train
4677,1,0,0,0,0,S0000,train
1258,1,0,0,0,0,S0000,train
5866,0,0,0,0,1,S0001,train
4577,1,0,0,0,0,S0000,train
2917,1,0,0,0,0,S0000,train
6007,1,0,0,0,0,S0000,train
7306,1,0,0,0,0,S0000,train
609,1,0,0,0,0,S0000,train
5765,0,1,0,0,2,S1001,train
15456,0,0,1,0,0,S0100,train
3202,1,0,0,0,0,S0000,train
7610,1,0,0,0,0,S0000,train
14823,1,0,0,0,0,S0000,train
9723,1,0,0,0,0,S0000,train
4814,0,0,1,0,0,S0100,train
9732,1,0,0,0,0,S0000,train
8942,1,0,0,0,0,S0000,train
2784,0,0,0,1,0,S0010,train
3106,0,1,0,0,1,S1001,train
8458,1,0,0,0,0,S0000,train
5122,1,0,0,0,0,S0000,train
15267,1,0,0,0,0,S0000,train
1677,0,0,1,0,0,S0100,train
15079,0,1,0,0,0,S1000,train
6661,1,0,0,0,0,S0000,train
3054,0,3,0,0,0,S1000,train
14551,1,0,0,0,0,S0000,train
2652,0,0,0,0,3,S0001,train
6347,1,0,0,0,0,S0000,train
9690,1,0,0,0,0,S0000,train
5508,0,1,1,1,0,S1110,train
7376,1,0,0,0,0,S0000,train
8827,1,0,0,0,0,S0000,train
8088,1,0,0,0,0,S0000,train
9664,1,0,0,0,0,S0000,train
4570,1,0,0,0,0,S0000,train
15254,0,1,0,0,0,S1000,train
3011,0,0,1,0,0,S0100,train
690,0,0,0,0,1,S0001,train
4313,0,2,2,0,3,S1101,train
14682,0,1,1,0,0,S1100,train
6262,1,0,0,0,0,S0000,train
6367,1,0,0,0,0,S0000,train
6647,0,0,3,0,1,S0101,train
2975,0,2,0,0,2,S1001,train
6604,1,0,0,0,0,S0000,train
8426,1,0,0,0,0,S0000,train
3799,1,0,0,0,0,S0000,train
5529,0,1,1,1,0,S1110,train
7575,0,1,0,0,0,S1000,train
9076,0,0,1,0,1,S0101,train
5896,1,0,0,0,0,S0000,train
2164,0,1,0,0,0,S1000,train
14507,1,0,0,0,0,S0000,train
6443,0,0,0,1,0,S0010,train
8714,1,0,0,0,0,S0000,train
3380,0,3,1,0,0,S1100,train
3722,1,0,0,0,0,S0000,train
14921,0,2,1,0,0,S1100,train
5977,0,0,0,1,1,S0011,train
7679,1,0,0,0,0,S0000,train
5466,0,0,1,0,0,S0100,train
5854,0,1,0,1,0,S1010,train
1820,1,0,0,0,0,S0000,train
6985,1,0,0,0,0,S0000,train
2108,0,0,1,0,0,S0100,train
9551,1,0,0,0,0,S0000,train
4569,1,0,0,0,0,S0000,train
5432,0,0,1,0,0,S0100,train
2536,0,0,0,0,1,S0001,train
8577,1,0,0,0,0,S0000,train
6993,1,0,0,0,0,S0000,train
9410,1,0,0,0,0,S0000,train
3945,0,1,1,0,0,S1100,train
9112,0,1,0,0,0,S1000,train
7566,0,2,0,0,0,S1000,train
3009,0,0,1,0,0,S0100,train
213,1,0,0,0,0,S0000,train
6141,0,0,0,1,1,S0011,train
8673,1,0,0,0,0,S0000,train
1049,0,2,2,0,2,S1101,train
9702,1,0,0,0,0,S0000,train
1836,1,0,0,0,0,S0000,train
9590,0,0,1,0,0,S0100,train
6863,1,0,0,0,0,S0000,train
15081,0,1,0,0,0,S1000,train
1159,1,0,0,0,0,S0000,train
14672,0,0,0,1,0,S0010,train
9824,1,0,0,0,0,S0000,train
4122,0,0,0,2,0,S0010,train
650,0,0,3,0,0,S0100,train
7324,0,0,1,0,0,S0100,train
2510,1,0,0,0,0,S0000,train
3786,1,0,0,0,0,S0000,train
4922,0,1,0,1,0,S1010,train
5139,0,0,1,0,0,S0100,train
9689,1,0,0,0,0,S0000,train
7943,1,0,0,0,0,S0000,train
2978,0,2,1,0,0,S1100,train
6682,1,0,0,0,0,S0000,train
4790,0,0,1,0,0,S0100,train
2472,0,1,3,0,1,S1101,train
735,0,1,1,0,1,S1101,train
4478,0,0,1,0,0,S0100,train
600,1,0,0,0,0,S0000,train
3282,0,0,1,0,0,S0100,train
6120,0,0,2,0,0,S0100,train
4741,0,1,1,0,0,S1100,train
4754,1,0,0,0,0,S0000,train
780,1,0,0,0,0,S0000,train
9491,0,1,0,1,0,S1010,train
1928,0,0,0,0,1,S0001,train
9213,0,2,1,0,0,S1100,train
9180,0,2,0,0,0,S1000,train
9745,1,0,0,0,0,S0000,train
8131,1,0,0,0,0,S0000,train
2169,0,0,0,1,1,S0011,train
8347,1,0,0,0,0,S0000,train
6705,1,0,0,0,0,S0000,train
3102,1,0,0,0,0,S0000,train
3568,1,0,0,0,0,S0000,train
8184,0,0,0,1,0,S0010,train
15389,1,0,0,0,0,S0000,train
5645,1,0,0,0,0,S0000,train
6234,0,1,0,0,0,S1000,train
7537,1,0,0,0,0,S0000,train
14926,0,2,1,0,0,S1100,train
8976,1,0,0,0,0,S0000,train
3285,0,0,1,0,0,S0100,train
2819,0,1,0,0,1,S1001,train
7302,0,1,0,0,0,S1000,train
4312,0,1,1,0,0,S1100,train
6140,1,0,0,0,0,S0000,train
7426,0,1,0,0,0,S1000,train
8631,0,0,1,0,0,S0100,train
3085,0,1,0,0,0,S1000,train
9698,1,0,0,0,0,S0000,train
681,0,0,0,0,1,S0001,train
9596,1,0,0,0,0,S0000,train
8760,1,0,0,0,0,S0000,train
8502,1,0,0,0,0,S0000,train
1831,1,0,0,0,0,S0000,train
4785,1,0,0,0,0,S0000,train
5791,1,0,0,0,0,S0000,train
3468,1,0,0,0,0,S0000,train
1260,0,0,0,0,1,S0001,train
3968,1,0,0,0,0,S0000,train
7885,1,0,0,0,0,S0000,train
7957,1,0,0,0,0,S0000,train
182,1,0,0,0,0,S0000,train
15134,0,1,0,0,0,S1000,train
3420,0,0,1,0,0,S0100,train
14983,0,0,1,0,0,S0100,train
8271,1,0,0,0,0,S0000,train
6155,0,0,0,0,1,S0001,train
631,0,1,2,0,1,S1101,train
7365,1,0,0,0,0,S0000,train
14868,1,0,0,0,0,S0000,train
70,0,0,0,0,2,S0001,train
7796,1,0,0,0,0,S0000,train
4479,1,0,0,0,0,S0000,train
2363,1,0,0,0,0,S0000,train
7571,1,0,0,0,0,S0000,train
15381,1,0,0,0,0,S0000,train
781,1,0,0,0,0,S0000,train
9710,1,0,0,0,0,S0000,train
2147,0,0,1,0,0,S0100,train
169,0,1,2,0,10,S1101,train
7410,1,0,0,0,0,S0000,train
6227,1,0,0,0,0,S0000,train
7156,0,1,1,0,1,S1101,train
3129,0,1,0,0,0,S1000,train
7841,1,0,0,0,0,S0000,train
6355,1,0,0,0,0,S0000,train
2898,0,1,0,0,1,S1001,train
8285,1,0,0,0,0,S0000,train
1370,1,0,0,0,0,S0000,train
6852,1,0,0,0,0,S0000,train
9708,0,0,1,0,0,S0100,train
8018,1,0,0,0,0,S0000,train
2322,0,0,1,0,0,S0100,train
1914,1,0,0,0,0,S0000,train
3910,1,0,0,0,0,S0000,train
2233,1,0,0,0,0,S0000,train
2412,0,1,0,2,0,S1010,train
9966,1,0,0,0,0,S0000,train
2359,1,0,0,0,0,S0000,train
5418,0,0,1,0,0,S0100,train
4019,0,0,0,1,0,S0010,train
6972,1,0,0,0,0,S0000,train
4595,1,0,0,0,0,S0000,train
3424,1,0,0,0,0,S0000,train
51,0,0,1,0,2,S0101,train
3856,1,0,0,0,0,S0000,train
6961,0,1,0,0,0,S1000,train
2774,1,0,0,0,0,S0000,train
7221,1,0,0,0,0,S0000,train
490,0,0,3,1,3,S0111,train
3860,1,0,0,0,0,S0000,train
9600,1,0,0,0,0,S0000,train
6365,1,0,0,0,0,S0000,train
1709,0,0,1,0,0,S0100,train
5303,1,0,0,0,0,S0000,train
8778,1,0,0,0,0,S0000,train
5778,0,0,0,2,1,S0011,train
1072,0,0,3,0,1,S0101,train
2916,0,0,1,0,0,S0100,train
1605,1,0,0,0,0,S0000,train
7372,1,0,0,0,0,S0000,train
4529,0,0,0,0,2,S0001,train
7116,1,0,0,0,0,S0000,train
14588,1,0,0,0,0,S0000,train
8464,1,0,0,0,0,S0000,train
8462,1,0,0,0,0,S0000,train
7797,1,0,0,0,0,S0000,train
3832,0,0,1,0,0,S0100,train
7835,1,0,0,0,0,S0000,train
4027,0,1,0,0,0,S1000,train
8743,0,0,1,0,0,S0100,train
9977,1,0,0,0,0,S0000,train
14781,1,0,0,0,0,S0000,train
6530,0,1,0,0,2,S1001,train
269,1,0,0,0,0,S0000,train
2675,0,0,0,3,1,S0011,train
257,1,0,0,0,0,S0000,train
1650,1,0,0,0,0,S0000,train
3113,0,0,0,0,1,S0001,train
242,1,0,0,0,0,S0000,train
6870,0,2,0,0,0,S1000,train
2246,1,0,0,0,0,S0000,train
9097,1,0,0,0,0,S0000,train
2256,1,0,0,0,0,S0000,train
804,0,2,1,0,0,S1100,train
586,0,1,0,0,0,S1000,train
3161,1,0,0,0,0,S0000,train
15177,1,0,0,0,0,S0000,train
3612,0,0,1,0,0,S0100,train
9557,1,0,0,0,0,S0000,train
7013,0,1,0,0,0,S1000,train
9373,1,0,0,0,0,S0000,train
4172,0,0,1,0,0,S0100,train
15353,1,0,0,0,0,S0000,train
8628,0,0,1,0,0,S0100,train
4810,0,0,1,0,0,S0100,train
5577,1,0,0,0,0,S0000,train
1233,1,0,0,0,0,S0000,train
9583,0,1,0,0,0,S1000,train
8869,1,0,0,0,0,S0000,train
9554,1,0,0,0,0,S0000,train
3793,0,6,6,0,0,S1100,train
4749,0,0,1,0,0,S0100,train
1383,0,0,0,0,2,S0001,train
2641,0,0,1,0,0,S0100,train
5726,1,0,0,0,0,S0000,train
1307,1,0,0,0,0,S0000,train
6446,0,0,0,1,0,S0010,train
9408,1,0,0,0,0,S0000,train
9786,1,0,0,0,0,S0000,train
364,1,0,0,0,0,S0000,train
2011,1,0,0,0,0,S0000,train
8130,1,0,0,0,0,S0000,train
3374,0,0,2,1,0,S0110,train
6394,0,1,0,0,0,S1000,train
2033,1,0,0,0,0,S0000,train
8593,0,2,0,0,0,S1000,train
4652,0,0,0,2,0,S0010,train
6462,0,0,0,0,1,S0001,train
4458,0,0,3,0,4,S0101,train
15162,0,1,0,0,0,S1000,train
6931,1,0,0,0,0,S0000,train
2092,1,0,0,0,0,S0000,train
253,1,0,0,0,0,S0000,train
8724,1,0,0,0,0,S0000,train
4021,0,0,1,0,0,S0100,train
7834,1,0,0,0,0,S0000,train
4153,1,0,0,0,0,S0000,train
8002,1,0,0,0,0,S0000,train
8639,0,2,0,0,0,S1000,train
2320,1,0,0,0,0,S0000,train
6019,1,0,0,0,0,S0000,train
4706,0,0,0,1,0,S0010,train
168,0,1,3,0,6,S1101,train
9364,0,2,0,0,0,S1000,train
6048,1,0,0,0,0,S0000,train
9090,0,2,0,0,0,S1000,train
14961,1,0,0,0,0,S0000,train
4453,0,0,2,0,0,S0100,train
5785,0,0,0,1,0,S0010,train
9286,0,1,0,0,0,S1000,train
5318,1,0,0,0,0,S0000,train
14703,0,1,0,0,0,S1000,train
635,0,1,3,0,2,S1101,train
9067,1,0,0,0,0,S0000,train
15229,1,0,0,0,0,S0000,train
5135,0,0,2,0,0,S0100,train
3487,1,0,0,0,0,S0000,train
3486,0,0,0,0,2,S0001,train
3682,0,2,2,0,0,S1100,train
4070,0,0,0,1,0,S0010,train
2601,0,1,0,0,1,S1001,train
7923,1,0,0,0,0,S0000,train
15421,1,0,0,0,0,S0000,train
1469,0,1,0,0,0,S1000,train
5048,0,0,1,0,0,S0100,train
6496,0,0,1,0,0,S0100,train
8225,1,0,0,0,0,S0000,train
1970,1,0,0,0,0,S0000,train
14946,0,2,1,0,0,S1100,train
1736,1,0,0,0,0,S0000,train
9118,0,1,0,0,0,S1000,train
6970,1,0,0,0,0,S0000,train
7081,0,0,1,0,0,S0100,train
6269,1,0,0,0,0,S0000,train
15031,0,1,0,0,0,S1000,train
679,0,2,2,0,0,S1100,train
7464,1,0,0,0,0,S0000,train
7027,1,0,0,0,0,S0000,train
5100,0,1,0,0,0,S1000,train
6868,0,0,1,0,0,S0100,train
1244,0,2,0,2,0,S1010,train
6920,1,0,0,0,0,S0000,train
14724,1,0,0,0,0,S0000,train
5465,0,0,1,0,0,S0100,train
4064,0,0,0,1,0,S0010,train
4742,0,1,1,0,0,S1100,train
2173,1,0,0,0,0,S0000,train
14795,0,4,1,0,0,S1100,train
8033,1,0,0,0,0,S0000,train
5534,0,1,1,1,0,S1110,train
4268,0,0,1,1,0,S0110,train
15145,0,1,0,0,0,S1000,train
7377,1,0,0,0,0,S0000,train
9777,1,0,0,0,0,S0000,train
4524,1,0,0,0,0,S0000,train
398,0,1,0,0,1,S1001,train
2618,0,1,0,0,0,S1000,train
2777,1,0,0,0,0,S0000,train
5777,0,0,1,0,2,S0101,train
7531,1,0,0,0,0,S0000,train
7057,1,0,0,0,0,S0000,train
15358,1,0,0,0,0,S0000,train
7568,0,0,1,0,0,S0100,train
5619,0,0,1,0,0,S0100,train
4118,0,0,0,1,0,S0010,train
4096,1,0,0,0,0,S0000,train
4016,0,1,0,0,0,S1000,train
9756,0,0,1,0,0,S0100,train
823,0,0,1,0,0,S0100,train
440,1,0,0,0,0,S0000,train
9465,1,0,0,0,0,S0000,train
7120,0,1,1,1,0,S1110,train
670,1,0,0,0,0,S0000,train
7175,0,1,3,0,0,S1100,train
1717,1,0,0,0,0,S0000,train
14897,0,3,4,0,0,S1100,train
7939,1,0,0,0,0,S0000,train
171,0,0,6,0,0,S0100,train
14798,0,3,0,0,0,S1000,train
7507,1,0,0,0,0,S0000,train
9448,0,0,0,1,0,S0010,train
7413,0,1,0,0,0,S1000,train
2330,0,1,1,0,0,S1100,train
3561,1,0,0,0,0,S0000,train
4460,0,0,1,0,4,S0101,train
2276,1,0,0,0,0,S0000,train
3571,1,0,0,0,0,S0000,train
7187,0,2,1,0,0,S1100,train
15156,0,1,0,0,0,S1000,train
6388,1,0,0,0,0,S0000,train
7907,1,0,0,0,0,S0000,train
15065,0,1,0,0,0,S1000,train
15400,1,0,0,0,0,S0000,train
3998,1,0,0,0,0,S0000,train
159,0,0,6,1,6,S0111,train
7323,0,1,0,0,0,S1000,train
5461,1,0,0,0,0,S0000,train
6351,1,0,0,0,0,S0000,train
8968,1,0,0,0,0,S0000,train
5383,0,0,1,0,0,S0100,train
14810,1,0,0,0,0,S0000,train
599,1,0,0,0,0,S0000,train
9612,1,0,0,0,0,S0000,train
2738,1,0,0,0,0,S0000,train
2851,0,0,0,0,1,S0001,train
5690,1,0,0,0,0,S0000,train
15058,0,1,0,0,0,S1000,train
14840,0,2,0,0,1,S1001,train
5893,1,0,0,0,0,S0000,train
1065,0,1,2,0,5,S1101,train
3174,1,0,0,0,0,S0000,train
2792,1,0,0,0,0,S0000,train
5376,1,0,0,0,0,S0000,train
5836,0,1,0,0,0,S1000,train
9344,1,0,0,0,0,S0000,train
4629,0,0,0,1,0,S0010,train
7614,1,0,0,0,0,S0000,train
8629,0,0,2,0,0,S0100,train
8235,1,0,0,0,0,S0000,train
2174,1,0,0,0,0,S0000,train
8473,1,0,0,0,0,S0000,train
8542,1,0,0,0,0,S0000,train
4398,0,1,0,0,0,S1000,train
854,1,0,0,0,0,S0000,train
3562,0,0,2,0,1,S0101,train
3254,0,0,2,0,5,S0101,train
3262,0,0,1,0,1,S0101,train
4636,0,0,0,1,0,S0010,train
4853,1,0,0,0,0,S0000,train
799,0,0,2,0,1,S0101,train
14623,0,1,0,0,0,S1000,train
6819,1,0,0,0,0,S0000,train
6043,1,0,0,0,0,S0000,train
2047,1,0,0,0,0,S0000,train
1304,1,0,0,0,0,S0000,train
2875,0,0,0,0,2,S0001,train
2707,1,0,0,0,0,S0000,train
5064,0,0,1,0,0,S0100,train
4353,0,1,2,0,0,S1100,train
1130,0,0,1,0,0,S0100,train
14825,1,0,0,0,0,S0000,train
14665,1,0,0,0,0,S0000,train
1966,1,0,0,0,0,S0000,train
8411,1,0,0,0,0,S0000,train
3545,0,1,0,0,0,S1000,train
254,1,0,0,0,0,S0000,train
15477,0,1,0,0,0,S1000,train
7318,0,1,0,0,0,S1000,train
7733,1,0,0,0,0,S0000,train
4192,1,0,0,0,0,S0000,train
8340,1,0,0,0,0,S0000,train
4221,1,0,0,0,0,S0000,train
6456,0,0,0,1,0,S0010,train
5680,0,0,1,0,1,S0101,train
4815,0,0,1,0,0,S0100,train
9452,1,0,0,0,0,S0000,train
8193,0,0,0,0,3,S0001,train
14991,1,0,0,0,0,S0000,train
1591,1,0,0,0,0,S0000,train
4116,0,0,1,0,0,S0100,train
1080,1,0,0,0,0,S0000,train
2556,0,0,3,0,1,S0101,train
2440,1,0,0,0,0,S0000,train
7052,1,0,0,0,0,S0000,train
8759,1,0,0,0,0,S0000,train
9505,0,0,2,0,2,S0101,train
8087,1,0,0,0,0,S0000,train
4899,0,1,0,1,0,S1010,train
8217,1,0,0,0,0,S0000,train
4654,0,0,0,2,0,S0010,train
7050,1,0,0,0,0,S0000,train
5392,0,0,1,0,0,S0100,train
9535,1,0,0,0,0,S0000,train
3176,1,0,0,0,0,S0000,train
6265,1,0,0,0,0,S0000,train
8375,1,0,0,0,0,S0000,train
1541,0,0,2,0,0,S0100,train
932,0,0,1,0,0,S0100,train
9080,0,1,0,0,0,S1000,train
3703,0,1,1,0,0,S1100,train
14676,0,1,0,0,0,S1000,train
3293,0,0,2,0,0,S0100,train
6556,0,1,1,1,0,S1110,train
1868,1,0,0,0,0,S0000,train
955,0,1,1,0,0,S1100,train
724,0,2,2,0,0,S1100,train
2706,1,0,0,0,0,S0000,train
6503,0,2,1,0,0,S1100,train
6151,0,0,0,0,3,S0001,train
6583,0,1,0,0,4,S1001,train
7913,1,0,0,0,0,S0000,train
7632,1,0,0,0,0,S0000,train
3837,1,0,0,0,0,S0000,train
7244,1,0,0,0,0,S0000,train
806,1,0,0,0,0,S0000,train
1340,1,0,0,0,0,S0000,train
3356,1,0,0,0,0,S0000,train
6386,1,0,0,0,0,S0000,train
2745,0,0,1,0,0,S0100,train
14962,1,0,0,0,0,S0000,train
2345,0,1,1,0,2,S1101,train
9896,1,0,0,0,0,S0000,train
4225,0,1,1,0,0,S1100,train
14929,0,1,0,1,0,S1010,train
4362,0,0,2,0,0,S0100,train
4635,0,0,0,1,0,S0010,train
6787,0,0,1,0,0,S0100,train
6575,0,1,1,0,4,S1101,train
9001,0,1,0,0,0,S1000,train
8138,1,0,0,0,0,S0000,train
436,0,0,1,0,0,S0100,train
6721,1,0,0,0,0,S0000,train
6854,0,0,0,0,1,S0001,train
8828,1,0,0,0,0,S0000,train
9962,0,0,0,0,1,S0001,train
4695,0,0,1,0,0,S0100,train
15203,0,0,1,0,0,S0100,train
467,0,0,1,1,3,S0111,train
9434,0,0,1,0,0,S0100,train
8149,1,0,0,0,0,S0000,train
2067,0,0,0,0,1,S0001,train
5249,0,0,2,0,0,S0100,train
267,1,0,0,0,0,S0000,train
4931,0,1,0,1,0,S1010,train
792,1,0,0,0,0,S0000,train
9052,0,0,2,0,0,S0100,train
4546,1,0,0,0,0,S0000,train
2095,1,0,0,0,0,S0000,train
1442,0,1,1,0,2,S1101,train
4851,0,1,0,0,0,S1000,train
9333,1,0,0,0,0,S0000,train
5019,1,0,0,0,0,S0000,train
2145,0,2,1,1,0,S1110,train
7823,1,0,0,0,0,S0000,train
4717,1,0,0,0,0,S0000,train
14711,1,0,0,0,0,S0000,train
9826,0,1,0,0,0,S1000,train
5441,1,0,0,0,0,S0000,train
3723,0,0,1,0,0,S0100,train
9766,1,0,0,0,0,S0000,train
7813,1,0,0,0,0,S0000,train
5271,1,0,0,0,0,S0000,train
5754,0,0,0,0,4,S0001,train
5202,0,1,0,0,0,S1000,train
8740,1,0,0,0,0,S0000,train
2274,1,0,0,0,0,S0000,train
1490,0,0,1,0,0,S0100,train
7068,1,0,0,0,0,S0000,train
4415,1,0,0,0,0,S0000,train
900,0,2,0,0,0,S1000,train
5522,0,1,1,1,0,S1110,train
5104,0,1,0,0,0,S1000,train
2189,0,1,2,0,0,S1100,train
7820,1,0,0,0,0,S0000,train
15345,0,1,0,0,0,S1000,train
14602,0,1,0,0,0,S1000,train
4150,1,0,0,0,0,S0000,train
2619,0,0,2,1,0,S0110,train
8998,0,1,1,0,0,S1100,train
4229,0,0,1,0,0,S0100,train
14719,1,0,0,0,0,S0000,train
5296,0,1,0,0,0,S1000,train
9940,1,0,0,0,0,S0000,train
1932,1,0,0,0,0,S0000,train
7728,1,0,0,0,0,S0000,train
8295,1,0,0,0,0,S0000,train
14799,0,1,0,0,0,S1000,train
7032,0,2,1,0,0,S1100,train
7678,1,0,0,0,0,S0000,train
8763,1,0,0,0,0,S0000,train
8155,1,0,0,0,0,S0000,train
1624,1,0,0,0,0,S0000,train
230,1,0,0,0,0,S0000,train
8332,1,0,0,0,0,S0000,train
5187,1,0,0,0,0,S0000,train
9330,0,0,2,0,0,S0100,train
9993,1,0,0,0,0,S0000,train
3855,1,0,0,0,0,S0000,train
6662,1,0,0,0,0,S0000,train
5034,0,0,1,0,0,S0100,train
