image,DNL,D00,D10,D20,D40,strat,subset
3737,1,0,0,0,0,S0000,train
2160,1,0,0,0,0,S0000,train
7472,1,0,0,0,0,S0000,train
9342,0,0,1,0,0,S0100,train
171,0,0,4,0,0,S0100,train
7375,0,0,1,0,0,S0100,train
8676,1,0,0,0,0,S0000,train
14745,0,1,0,0,0,S1000,train
15203,0,0,1,0,0,S0100,train
9820,1,0,0,0,0,S0000,train
14870,0,1,0,0,0,S1000,train
5276,1,0,0,0,0,S0000,train
1279,1,0,0,0,0,S0000,train
7781,1,0,0,0,0,S0000,train
2665,1,0,0,0,0,S0000,train
873,0,0,1,0,0,S0100,train
1893,1,0,0,0,0,S0000,train
3055,0,1,0,0,0,S1000,train
174,0,0,4,0,4,S0101,train
8993,1,0,0,0,0,S0000,train
14889,0,3,0,0,0,S1000,train
8906,1,0,0,0,0,S0000,train
9468,1,0,0,0,0,S0000,train
2011,1,0,0,0,0,S0000,train
8534,1,0,0,0,0,S0000,train
8175,0,0,0,1,0,S0010,train
4294,0,0,1,0,2,S0101,train
4854,1,0,0,0,0,S0000,train
5904,0,1,0,0,1,S1001,train
5820,1,0,0,0,0,S0000,train
1043,0,2,1,0,3,S1101,train
1144,0,0,2,0,0,S0100,train
6372,1,0,0,0,0,S0000,train
14830,1,0,0,0,0,S0000,train
9981,1,0,0,0,0,S0000,train
15165,0,1,0,0,0,S1000,train
8033,1,0,0,0,0,S0000,train
7274,1,0,0,0,0,S0000,train
7805,1,0,0,0,0,S0000,train
6,0,0,0,1,0,S0010,train
7756,1,0,0,0,0,S0000,train
14962,1,0,0,0,0,S0000,train
5427,0,0,1,0,0,S0100,train
819,1,0,0,0,0,S0000,train
2389,1,0,0,0,0,S0000,train
2926,1,0,0,0,0,S0000,train
5481,0,1,0,0,0,S1000,train
3272,0,0,1,0,0,S0100,train
9397,0,0,0,2,0,S0010,train
3104,1,0,0,0,0,S0000,train
3352,1,0,0,0,0,S0000,train
7808,1,0,0,0,0,S0000,train
1360,1,0,0,0,0,S0000,train
8000,1,0,0,0,0,S0000,train
6436,0,0,0,1,0,S0010,train
9027,0,1,0,0,1,S1001,train
9761,1,0,0,0,0,S0000,train
5393,0,0,1,0,0,S0100,train
1744,1,0,0,0,0,S0000,train
5286,1,0,0,0,0,S0000,train
8883,1,0,0,0,0,S0000,train
674,0,2,0,0,1,S1001,train
5003,1,0,0,0,0,S0000,train
5679,0,0,1,0,1,S0101,train
74,0,0,1,0,2,S0101,train
5719,1,0,0,0,0,S0000,train
7819,1,0,0,0,0,S0000,train
5422,0,0,1,0,0,S0100,train
6178,0,0,0,0,3,S0001,train
5948,1,0,0,0,0,S0000,train
6514,0,0,1,1,0,S0110,train
429,0,0,1,0,0,S0100,train
4236,0,1,0,0,0,S1000,train
5551,0,1,1,1,0,S1110,train
8768,1,0,0,0,0,S0000,train
4650,0,0,0,2,0,S0010,train
5956,0,0,1,0,0,S0100,train
953,0,0,2,0,0,S0100,train
8650,0,1,1,0,0,S1100,train
14602,0,1,0,0,0,S1000,train
15397,0,1,0,0,1,S1001,train
2504,0,1,0,0,0,S1000,train
4852,1,0,0,0,0,S0000,train
1323,0,1,1,0,0,S1100,train
4526,0,0,0,0,1,S0001,train
3731,0,1,0,0,0,S1000,train
9901,1,0,0,0,0,S0000,train
7807,1,0,0,0,0,S0000,train
9742,0,0,2,0,0,S0100,train
6342,1,0,0,0,0,S0000,train
9838,0,1,0,0,0,S1000,train
536,1,0,0,0,0,S0000,train
4800,0,0,1,0,0,S0100,train
8921,0,1,1,0,0,S1100,train
8304,1,0,0,0,0,S0000,train
9630,0,1,0,0,0,S1000,train
8834,1,0,0,0,0,S0000,train
4829,1,0,0,0,0,S0000,train
8867,1,0,0,0,0,S0000,train
3260,0,0,1,0,0,S0100,train
5829,1,0,0,0,0,S0000,train
5108,1,0,0,0,0,S0000,train
1940,1,0,0,0,0,S0000,train
8051,1,0,0,0,0,S0000,train
3114,0,0,0,0,1,S0001,train
9200,0,2,1,0,0,S1100,train
8574,0,1,0,0,0,S1000,train
257,1,0,0,0,0,S0000,train
8163,1,0,0,0,0,S0000,train
3997,1,0,0,0,0,S0000,train
7318,0,1,0,0,0,S1000,train
8026,0,1,0,1,0,S1010,train
2315,0,1,0,0,2,S1001,train
4536,1,0,0,0,0,S0000,train
2951,0,1,0,0,0,S1000,train
8158,1,0,0,0,0,S0000,train
6140,1,0,0,0,0,S0000,train
6574,0,0,0,0,4,S0001,train
6013,0,1,0,0,1,S1001,train
6973,0,0,0,2,0,S0010,train
6277,0,0,0,0,2,S0001,train
5375,1,0,0,0,0,S0000,train
4335,0,0,0,1,0,S0010,train
15109,0,1,0,0,0,S1000,train
5660,1,0,0,0,0,S0000,train
8286,1,0,0,0,0,S0000,train
2824,0,1,0,0,0,S1000,train
8490,1,0,0,0,0,S0000,train
4930,0,1,0,1,0,S1010,train
7411,1,0,0,0,0,S0000,train
4134,1,0,0,0,0,S0000,train
2049,1,0,0,0,0,S0000,train
9792,1,0,0,0,0,S0000,train
6406,1,0,0,0,0,S0000,train
7920,1,0,0,0,0,S0000,train
5494,0,1,2,0,0,S1100,train
6907,0,1,0,0,1,S1001,train
3392,1,0,0,0,0,S0000,train
1374,0,0,1,0,0,S0100,train
5775,1,0,0,0,0,S0000,train
18,1,0,0,0,0,S0000,train
9971,1,0,0,0,0,S0000,train
6685,1,0,0,0,0,S0000,train
3934,1,0,0,0,0,S0000,train
7368,1,0,0,0,0,S0000,train
9203,0,2,1,0,0,S1100,train
5345,0,0,1,0,0,S0100,train
9780,1,0,0,0,0,S0000,train
3164,1,0,0,0,0,S0000,train
3956,1,0,0,0,0,S0000,train
9175,1,0,0,0,0,S0000,train
816,0,2,2,0,0,S1100,train
6994,1,0,0,0,0,S0000,train
9993,1,0,0,0,0,S0000,train
519,0,0,0,0,1,S0001,train
2192,0,1,0,0,0,S1000,train
1332,0,0,2,0,0,S0100,train
9042,0,0,2,0,0,S0100,train
1936,1,0,0,0,0,S0000,train
1853,1,0,0,0,0,S0000,train
9454,1,0,0,0,0,S0000,train
1639,1,0,0,0,0,S0000,train
5090,1,0,0,0,0,S0000,train
7951,1,0,0,0,0,S0000,train
2930,1,0,0,0,0,S0000,train
4554,0,0,0,1,0,S0010,train
9698,1,0,0,0,0,S0000,train
15208,1,0,0,0,0,S0000,train
2608,0,0,1,2,0,S0110,train
7789,1,0,0,0,0,S0000,train
7572,1,0,0,0,0,S0000,train
3839,1,0,0,0,0,S0000,train
7853,1,0,0,0,0,S0000,train
4413,1,0,0,0,0,S0000,train
15377,1,0,0,0,0,S0000,train
4576,1,0,0,0,0,S0000,train
8599,0,2,0,0,0,S1000,train
7512,1,0,0,0,0,S0000,train
9795,1,0,0,0,0,S0000,train
8016,1,0,0,0,0,S0000,train
3974,0,1,0,0,1,S1001,train
15287,0,2,0,0,0,S1000,train
1626,1,0,0,0,0,S0000,train
7602,1,0,0,0,0,S0000,train
8710,1,0,0,0,0,S0000,train
3447,1,0,0,0,0,S0000,train
7128,0,2,1,0,0,S1100,train
3159,1,0,0,0,0,S0000,train
3193,1,0,0,0,0,S0000,train
5040,0,0,1,0,0,S0100,train
2001,1,0,0,0,0,S0000,train
3312,0,0,1,0,0,S0100,train
924,0,1,0,0,1,S1001,train
3490,0,0,1,0,0,S0100,train
6142,0,0,0,2,0,S0010,train
5332,1,0,0,0,0,S0000,train
3201,1,0,0,0,0,S0000,train
1210,0,1,1,0,0,S1100,train
4918,0,1,0,1,0,S1010,train
6155,0,0,0,0,1,S0001,train
7023,1,0,0,0,0,S0000,train
1628,1,0,0,0,0,S0000,train
7595,1,0,0,0,0,S0000,train
3108,0,2,2,0,0,S1100,train
7711,1,0,0,0,0,S0000,train
4138,1,0,0,0,0,S0000,train
800,0,0,0,1,0,S0010,train
3346,0,0,0,1,0,S0010,train
1985,1,0,0,0,0,S0000,train
612,1,0,0,0,0,S0000,train
3227,0,0,1,0,0,S0100,train
3449,0,1,0,0,1,S1001,train
3347,0,0,0,3,0,S0010,train
9326,0,0,1,0,0,S0100,train
8378,1,0,0,0,0,S0000,train
2935,0,0,0,1,2,S0011,train
7624,1,0,0,0,0,S0000,train
4103,1,0,0,0,0,S0000,train
7632,1,0,0,0,0,S0000,train
5629,1,0,0,0,0,S0000,train
14921,0,2,1,0,0,S1100,train
2353,0,0,0,1,0,S0010,train
14824,1,0,0,0,0,S0000,train
5981,0,0,0,1,3,S0011,train
3045,1,0,0,0,0,S0000,train
4652,0,0,0,2,0,S0010,train
758,0,0,0,2,0,S0010,train
8627,0,0,1,0,0,S0100,train
8806,1,0,0,0,0,S0000,train
688,0,0,0,0,1,S0001,train
273,1,0,0,0,0,S0000,train
7678,1,0,0,0,0,S0000,train
9049,0,0,2,0,0,S0100,train
9344,1,0,0,0,0,S0000,train
3766,1,0,0,0,0,S0000,train
8556,1,0,0,0,0,S0000,train
5127,0,0,1,0,0,S0100,train
5936,0,0,0,0,1,S0001,train
319,1,0,0,0,0,S0000,train
5397,0,0,1,0,0,S0100,train
159,0,0,6,1,6,S0111,train
4446,0,0,1,0,0,S0100,train
7765,1,0,0,0,0,S0000,train
5157,1,0,0,0,0,S0000,train
6441,0,0,0,1,1,S0011,train
9879,1,0,0,0,0,S0000,train
2100,0,0,1,0,0,S0100,train
8840,1,0,0,0,0,S0000,train
9588,0,0,1,0,0,S0100,train
8872,0,1,0,0,0,S1000,train
6520,0,0,0,1,5,S0011,train
8512,1,0,0,0,0,S0000,train
238,0,0,1,0,0,S0100,train
4910,0,1,0,1,0,S1010,train
884,0,4,0,0,0,S1000,train
7127,0,0,2,0,0,S0100,train
460,0,0,2,1,4,S0111,train
1069,0,2,3,0,1,S1101,train
7961,1,0,0,0,0,S0000,train
3596,1,0,0,0,0,S0000,train
7902,1,0,0,0,0,S0000,train
882,0,1,1,0,0,S1100,train
15320,1,0,0,0,0,S0000,train
2720,0,0,1,0,0,S0100,train
4060,0,0,0,0,1,S0001,train
5662,1,0,0,0,0,S0000,train
15380,0,1,0,0,0,S1000,train
381,0,0,0,0,1,S0001,train
3738,0,0,1,0,0,S0100,train
5146,1,0,0,0,0,S0000,train
382,0,0,0,0,1,S0001,train
14859,1,0,0,0,0,S0000,train
8951,1,0,0,0,0,S0000,train
14874,1,0,0,0,0,S0000,train
8832,1,0,0,0,0,S0000,train
7699,1,0,0,0,0,S0000,train
5582,0,0,0,0,1,S0001,train
9723,1,0,0,0,0,S0000,train
9103,0,0,0,1,0,S0010,train
252,1,0,0,0,0,S0000,train
566,1,0,0,0,0,S0000,train
3748,1,0,0,0,0,S0000,train
4710,1,0,0,0,0,S0000,train
3303,0,0,3,0,0,S0100,train
4500,0,1,1,0,0,S1100,train
15379,1,0,0,0,0,S0000,train
3170,0,1,1,0,0,S1100,train
793,1,0,0,0,0,S0000,train
9784,1,0,0,0,0,S0000,train
9800,1,0,0,0,0,S0000,train
5015,1,0,0,0,0,S0000,train
14575,0,1,0,0,0,S1000,train
2431,0,0,1,0,0,S0100,train
4152,1,0,0,0,0,S0000,train
701,1,0,0,0,0,S0000,train
15218,0,2,2,0,0,S1100,train
6173,1,0,0,0,0,S0000,train
6442,0,0,0,1,1,S0011,train
1832,1,0,0,0,0,S0000,train
4989,1,0,0,0,0,S0000,train
1753,1,0,0,0,0,S0000,train
8855,1,0,0,0,0,S0000,train
5449,0,0,1,0,0,S0100,train
6755,0,0,1,0,0,S0100,train
9823,1,0,0,0,0,S0000,train
7485,1,0,0,0,0,S0000,train
218,1,0,0,0,0,S0000,train
2579,0,1,0,0,2,S1001,train
9778,1,0,0,0,0,S0000,train
3074,0,1,0,0,0,S1000,train
5595,1,0,0,0,0,S0000,train
14997,1,0,0,0,0,S0000,train
6988,0,1,1,0,0,S1100,train
8225,1,0,0,0,0,S0000,train
9227,0,1,1,0,0,S1100,train
9474,1,0,0,0,0,S0000,train
9756,0,0,1,0,0,S0100,train
5642,1,0,0,0,0,S0000,train
14816,1,0,0,0,0,S0000,train
1644,1,0,0,0,0,S0000,train
4864,1,0,0,0,0,S0000,train
9586,0,1,0,0,0,S1000,train
15250,0,1,0,0,0,S1000,train
6799,1,0,0,0,0,S0000,train
2025,1,0,0,0,0,S0000,train
14646,0,1,2,0,0,S1100,train
649,1,0,0,0,0,S0000,train
3051,0,1,1,0,0,S1100,train
377,0,0,0,0,1,S0001,train
5042,0,0,2,0,0,S0100,train
8725,1,0,0,0,0,S0000,train
4445,0,0,1,0,0,S0100,train
5950,1,0,0,0,0,S0000,train
7872,1,0,0,0,0,S0000,train
15267,1,0,0,0,0,S0000,train
2570,0,1,0,0,0,S1000,train
4169,0,0,1,0,1,S0101,train
4282,0,0,1,0,0,S0100,train
346,1,0,0,0,0,S0000,train
3180,0,0,2,0,0,S0100,train
9589,1,0,0,0,0,S0000,train
2293,0,1,0,0,0,S1000,train
1825,1,0,0,0,0,S0000,train
4197,0,2,2,0,0,S1100,train
9043,0,0,2,0,0,S0100,train
9032,0,0,1,0,0,S0100,train
4150,1,0,0,0,0,S0000,train
2414,0,1,0,1,0,S1010,train
2030,0,1,1,0,0,S1100,train
15080,0,1,0,0,0,S1000,train
6924,0,1,0,0,0,S1000,train
5610,1,0,0,0,0,S0000,train
5794,1,0,0,0,0,S0000,train
6067,1,0,0,0,0,S0000,train
690,0,0,0,0,1,S0001,train
1862,0,0,1,0,0,S0100,train
2241,0,1,0,0,1,S1001,train
9732,1,0,0,0,0,S0000,train
15390,1,0,0,0,0,S0000,train
348,1,0,0,0,0,S0000,train
8551,1,0,0,0,0,S0000,train
9704,0,0,1,0,0,S0100,train
842,1,0,0,0,0,S0000,train
4375,0,1,1,0,0,S1100,train
5491,0,1,2,0,0,S1100,train
8152,1,0,0,0,0,S0000,train
3539,1,0,0,0,0,S0000,train
4044,1,0,0,0,0,S0000,train
3733,0,2,2,0,0,S1100,train
8778,1,0,0,0,0,S0000,train
14906,1,0,0,0,0,S0000,train
9077,1,0,0,0,0,S0000,train
6761,1,0,0,0,0,S0000,train
7912,1,0,0,0,0,S0000,train
4304,0,1,2,0,0,S1100,train
7497,1,0,0,0,0,S0000,train
6321,1,0,0,0,0,S0000,train
4389,0,1,1,1,0,S1110,train
713,0,0,0,2,1,S0011,train
6160,0,0,0,1,0,S0010,train
1233,1,0,0,0,0,S0000,train
9667,1,0,0,0,0,S0000,train
6474,1,0,0,0,0,S0000,train
2810,0,1,0,0,0,S1000,train
6742,1,0,0,0,0,S0000,train
8354,1,0,0,0,0,S0000,train
14562,0,1,1,0,0,S1100,train
9252,0,1,0,2,0,S1010,train
7926,1,0,0,0,0,S0000,train
1935,1,0,0,0,0,S0000,train
3711,0,2,0,0,1,S1001,train
143,0,0,2,0,2,S0101,train
2259,1,0,0,0,0,S0000,train
7712,1,0,0,0,0,S0000,train
2373,0,0,0,1,0,S0010,train
9073,0,1,0,0,3,S1001,train
3749,1,0,0,0,0,S0000,train
6319,1,0,0,0,0,S0000,train
9291,0,1,0,0,0,S1000,train
6848,1,0,0,0,0,S0000,train
368,0,0,0,0,2,S0001,train
1587,1,0,0,0,0,S0000,train
6936,0,0,0,1,0,S0010,train
3368,0,0,2,0,0,S0100,train
4982,0,0,1,0,0,S0100,train
4736,1,0,0,0,0,S0000,train
1312,0,0,0,0,1,S0001,train
9010,1,0,0,0,0,S0000,train
15457,1,0,0,0,0,S0000,train
5737,0,1,0,0,0,S1000,train
597,1,0,0,0,0,S0000,train
8480,1,0,0,0,0,S0000,train
15053,0,1,0,0,0,S1000,train
3744,1,0,0,0,0,S0000,train
8052,1,0,0,0,0,S0000,train
14907,1,0,0,0,0,S0000,train
518,0,0,0,0,1,S0001,train
2427,0,0,1,1,2,S0111,train
4250,0,0,1,0,1,S0101,train
3402,0,0,1,0,0,S0100,train
6874,1,0,0,0,0,S0000,train
8280,1,0,0,0,0,S0000,train
14577,0,2,0,0,0,S1000,train
4325,0,1,1,0,0,S1100,train
6228,0,0,1,0,0,S0100,train
1073,0,1,3,0,1,S1101,train
9162,0,1,0,0,0,S1000,train
7324,0,0,1,0,0,S0100,train
15362,0,0,1,0,0,S0100,train
3895,1,0,0,0,0,S0000,train
4148,1,0,0,0,0,S0000,train
5277,0,0,1,0,0,S0100,train
3360,0,1,1,0,0,S1100,train
9490,1,0,0,0,0,S0000,train
6647,0,0,3,0,1,S0101,train
9521,1,0,0,0,0,S0000,train
5747,1,0,0,0,0,S0000,train
15418,1,0,0,0,0,S0000,train
2771,1,0,0,0,0,S0000,train
1092,0,0,2,0,1,S0101,train
9639,1,0,0,0,0,S0000,train
1325,1,0,0,0,0,S0000,train
15198,1,0,0,0,0,S0000,train
7823,1,0,0,0,0,S0000,train
3815,0,0,0,0,2,S0001,train
3023,1,0,0,0,0,S0000,train
5017,1,0,0,0,0,S0000,train
4626,0,0,0,1,0,S0010,train
8575,1,0,0,0,0,S0000,train
3262,0,0,1,0,1,S0101,train
5235,0,0,1,0,0,S0100,train
4471,0,0,1,0,0,S0100,train
1967,1,0,0,0,0,S0000,train
14871,1,0,0,0,0,S0000,train
5889,1,0,0,0,0,S0000,train
9444,0,1,1,0,0,S1100,train
3632,1,0,0,0,0,S0000,train
7120,0,1,1,1,0,S1110,train
962,0,0,1,0,0,S0100,train
2191,0,2,1,0,0,S1100,train
3309,0,0,2,0,6,S0101,train
6600,0,0,1,0,0,S0100,train
3973,1,0,0,0,0,S0000,train
1747,1,0,0,0,0,S0000,train
421,1,0,0,0,0,S0000,train
447,0,1,0,1,0,S1010,train
4136,1,0,0,0,0,S0000,train
2384,1,0,0,0,0,S0000,train
9646,1,0,0,0,0,S0000,train
9193,1,0,0,0,0,S0000,train
4987,0,0,1,0,0,S0100,train
3177,1,0,0,0,0,S0000,train
8435,1,0,0,0,0,S0000,train
4730,1,0,0,0,0,S0000,train
8025,0,1,0,0,0,S1000,train
1619,0,1,0,0,0,S1000,train
2059,0,1,0,0,0,S1000,train
7574,1,0,0,0,0,S0000,train
7234,0,0,1,0,0,S0100,train
5891,1,0,0,0,0,S0000,train
4115,0,0,1,0,0,S0100,train
1611,1,0,0,0,0,S0000,train
2737,1,0,0,0,0,S0000,train
8066,1,0,0,0,0,S0000,train
1941,1,0,0,0,0,S0000,train
7253,1,0,0,0,0,S0000,train
5213,1,0,0,0,0,S0000,train
2655,0,1,0,0,0,S1000,train
8555,1,0,0,0,0,S0000,train
642,0,1,2,0,5,S1101,train
5929,1,0,0,0,0,S0000,train
1788,1,0,0,0,0,S0000,train
679,0,2,2,0,0,S1100,train
7775,1,0,0,0,0,S0000,train
5913,0,1,0,0,0,S1000,train
9030,0,1,0,0,0,S1000,train
6233,0,1,0,0,0,S1000,train
8295,1,0,0,0,0,S0000,train
812,0,0,2,0,0,S0100,train
5501,0,1,1,1,0,S1110,train
9469,1,0,0,0,0,S0000,train
5486,0,0,2,0,0,S0100,train
5902,0,0,1,0,0,S0100,train
15011,1,0,0,0,0,S0000,train
2452,0,0,0,0,2,S0001,train
1510,1,0,0,0,0,S0000,train
8636,0,0,1,0,0,S0100,train
4659,0,1,0,2,0,S1010,train
9102,1,0,0,0,0,S0000,train
4365,0,0,0,1,0,S0010,train
9007,1,0,0,0,0,S0000,train
6816,1,0,0,0,0,S0000,train
6684,1,0,0,0,0,S0000,train
9711,0,0,0,1,0,S0010,train
5442,0,0,2,0,0,S0100,train
141,0,0,2,0,2,S0101,train
4145,1,0,0,0,0,S0000,train
6728,0,1,0,0,0,S1000,train
15422,0,1,1,0,0,S1100,train
15421,1,0,0,0,0,S0000,train
6484,1,0,0,0,0,S0000,train
8958,1,0,0,0,0,S0000,train
2758,1,0,0,0,0,S0000,train
1496,0,1,0,0,0,S1000,train
1356,0,2,0,0,0,S1000,train
8984,1,0,0,0,0,S0000,train
1304,1,0,0,0,0,S0000,train
6149,0,1,0,0,2,S1001,train
978,1,0,0,0,0,S0000,train
3479,0,2,1,0,0,S1100,train
15128,0,1,0,0,0,S1000,train
9677,1,0,0,0,0,S0000,train
15031,0,1,0,0,0,S1000,train
8441,1,0,0,0,0,S0000,train
8222,1,0,0,0,0,S0000,train
8498,1,0,0,0,0,S0000,train
1389,1,0,0,0,0,S0000,train
7158,0,0,2,1,1,S0111,train
9452,1,0,0,0,0,S0000,train
4928,0,1,0,1,0,S1010,train
829,1,0,0,0,0,S0000,train
9118,0,1,0,0,0,S1000,train
1147,1,0,0,0,0,S0000,train
1067,0,1,1,0,5,S1101,train
5720,1,0,0,0,0,S0000,train
1341,1,0,0,0,0,S0000,train
1106,0,3,3,0,0,S1100,train
4855,0,0,0,1,0,S0010,train
7703,1,0,0,0,0,S0000,train
7319,0,1,0,0,0,S1000,train
6897,0,1,0,0,0,S1000,train
4934,0,1,0,1,0,S1010,train
3239,0,0,0,1,0,S0010,train
6905,1,0,0,0,0,S0000,train
73,0,0,2,0,2,S0101,train
9411,0,0,1,0,0,S0100,train
9553,0,0,2,1,0,S0110,train
6596,1,0,0,0,0,S0000,train
722,0,2,2,0,0,S1100,train
1437,1,0,0,0,0,S0000,train
4603,1,0,0,0,0,S0000,train
7149,0,2,4,2,0,S1110,train
7495,1,0,0,0,0,S0000,train
7437,0,1,0,0,0,S1000,train
6949,1,0,0,0,0,S0000,train
1409,1,0,0,0,0,S0000,train
1080,1,0,0,0,0,S0000,train
5852,0,1,0,0,0,S1000,train
3255,0,0,4,0,8,S0101,train
9256,1,0,0,0,0,S0000,train
9383,1,0,0,0,0,S0000,train
8767,1,0,0,0,0,S0000,train
5429,0,1,2,0,0,S1100,train
8933,1,0,0,0,0,S0000,train
4785,1,0,0,0,0,S0000,train
77,0,0,0,0,2,S0001,train
8420,1,0,0,0,0,S0000,train
1198,0,1,0,0,0,S1000,train
14812,1,0,0,0,0,S0000,train
8333,1,0,0,0,0,S0000,train
5260,0,0,2,0,0,S0100,train
14726,1,0,0,0,0,S0000,train
3674,0,7,2,0,0,S1100,train
1042,0,4,1,0,3,S1101,train
9302,0,1,0,0,0,S1000,train
835,1,0,0,0,0,S0000,train
3587,1,0,0,0,0,S0000,train
8609,0,0,2,0,0,S0100,train
4822,1,0,0,0,0,S0000,train
7025,1,0,0,0,0,S0000,train
15230,0,0,1,0,0,S0100,train
4244,0,0,1,0,0,S0100,train
7931,1,0,0,0,0,S0000,train
1712,1,0,0,0,0,S0000,train
7953,1,0,0,0,0,S0000,train
140,0,0,2,0,2,S0101,train
7865,1,0,0,0,0,S0000,train
4326,0,1,2,0,0,S1100,train
15206,1,0,0,0,0,S0000,train
5267,0,1,0,0,0,S1000,train
9237,0,0,1,0,0,S0100,train
8143,1,0,0,0,0,S0000,train
686,0,0,0,0,1,S0001,train
4517,1,0,0,0,0,S0000,train
15343,0,1,0,0,0,S1000,train
2574,1,0,0,0,0,S0000,train
14981,0,2,0,2,0,S1010,train
15417,1,0,0,0,0,S0000,train
5500,0,1,1,1,0,S1110,train
8438,1,0,0,0,0,S0000,train
6705,1,0,0,0,0,S0000,train
3726,0,2,0,0,0,S1000,train
7834,1,0,0,0,0,S0000,train
647,0,0,1,0,0,S0100,train
3503,0,0,1,0,0,S0100,train
3274,0,0,4,0,0,S0100,train
15382,1,0,0,0,0,S0000,train
14989,1,0,0,0,0,S0000,train
292,1,0,0,0,0,S0000,train
1795,1,0,0,0,0,S0000,train
1333,0,0,1,0,0,S0100,train
3602,0,2,0,0,1,S1001,train
1386,1,0,0,0,0,S0000,train
4440,0,0,1,0,0,S0100,train
4568,0,0,1,0,0,S0100,train
5707,1,0,0,0,0,S0000,train
9928,1,0,0,0,0,S0000,train
7195,1,0,0,0,0,S0000,train
8323,1,0,0,0,0,S0000,train
7001,0,0,0,0,1,S0001,train
9637,1,0,0,0,0,S0000,train
2815,0,1,1,0,0,S1100,train
6791,1,0,0,0,0,S0000,train
9848,0,1,0,0,0,S1000,train
4204,0,0,1,0,0,S0100,train
14788,1,0,0,0,0,S0000,train
2669,1,0,0,0,0,S0000,train
2662,0,0,1,0,0,S0100,train
2531,0,1,1,1,0,S1110,train
2939,0,0,0,0,1,S0001,train
6221,1,0,0,0,0,S0000,train
5967,0,0,1,0,0,S0100,train
2202,0,0,1,0,0,S0100,train
2031,0,0,1,0,0,S0100,train
5821,0,1,0,0,0,S1000,train
8148,1,0,0,0,0,S0000,train
4268,0,0,1,1,0,S0110,train
2015,1,0,0,0,0,S0000,train
15445,0,2,0,0,0,S1000,train
5062,1,0,0,0,0,S0000,train
1178,1,0,0,0,0,S0000,train
9319,1,0,0,0,0,S0000,train
9284,0,1,0,0,0,S1000,train
15170,1,0,0,0,0,S0000,train
3228,1,0,0,0,0,S0000,train
7690,1,0,0,0,0,S0000,train
3184,1,0,0,0,0,S0000,train
4535,1,0,0,0,0,S0000,train
7886,1,0,0,0,0,S0000,train
7310,1,0,0,0,0,S0000,train
3162,1,0,0,0,0,S0000,train
833,0,1,0,0,0,S1000,train
4037,1,0,0,0,0,S0000,train
3440,0,0,1,0,0,S0100,train
5373,1,0,0,0,0,S0000,train
7188,0,1,1,0,0,S1100,train
4094,0,0,0,0,1,S0001,train
2087,1,0,0,0,0,S0000,train
3533,1,0,0,0,0,S0000,train
14808,0,3,0,0,0,S1000,train
2983,0,0,0,0,1,S0001,train
8545,1,0,0,0,0,S0000,train
8849,1,0,0,0,0,S0000,train
2446,0,2,1,1,0,S1110,train
1039,0,1,2,0,2,S1101,train
3371,1,0,0,0,0,S0000,train
2193,0,0,1,0,0,S0100,train
7668,1,0,0,0,0,S0000,train
8943,1,0,0,0,0,S0000,train
5556,0,1,1,1,0,S1110,train
4990,1,0,0,0,0,S0000,train
4504,0,3,1,0,0,S1100,train
3722,1,0,0,0,0,S0000,train
9908,1,0,0,0,0,S0000,train
3767,0,1,0,0,0,S1000,train
1397,0,1,0,0,0,S1000,train
8563,1,0,0,0,0,S0000,train
15327,1,0,0,0,0,S0000,train
9458,0,1,0,0,0,S1000,train
2092,1,0,0,0,0,S0000,train
5348,1,0,0,0,0,S0000,train
5468,0,0,1,0,0,S0100,train
4447,1,0,0,0,0,S0000,train
5119,1,0,0,0,0,S0000,train
2300,0,0,1,0,0,S0100,train
2253,1,0,0,0,0,S0000,train
3982,1,0,0,0,0,S0000,train
8337,1,0,0,0,0,S0000,train
4319,0,0,1,1,0,S0110,train
3916,1,0,0,0,0,S0000,train
530,1,0,0,0,0,S0000,train
1732,1,0,0,0,0,S0000,train
4571,1,0,0,0,0,S0000,train
8605,1,0,0,0,0,S0000,train
5509,0,1,1,1,0,S1110,train
3774,0,0,1,0,0,S0100,train
1559,1,0,0,0,0,S0000,train
2178,0,1,0,0,0,S1000,train
7243,1,0,0,0,0,S0000,train
9337,1,0,0,0,0,S0000,train
403,0,1,0,0,1,S1001,train
9822,1,0,0,0,0,S0000,train
920,0,0,2,0,0,S0100,train
2915,0,0,1,0,0,S0100,train
3589,1,0,0,0,0,S0000,train
5102,0,1,0,0,0,S1000,train
2948,1,0,0,0,0,S0000,train
14820,1,0,0,0,0,S0000,train
6276,1,0,0,0,0,S0000,train
2161,1,0,0,0,0,S0000,train
7433,0,1,0,0,0,S1000,train
8593,0,2,0,0,0,S1000,train
5592,1,0,0,0,0,S0000,train
4388,0,1,0,0,0,S1000,train
5681,0,0,1,0,1,S0101,train
4194,0,0,0,1,0,S0010,train
4765,0,0,1,0,0,S0100,train
6004,0,1,0,0,0,S1000,train
4610,1,0,0,0,0,S0000,train
8130,1,0,0,0,0,S0000,train
3147,0,1,3,0,0,S1100,train
9789,1,0,0,0,0,S0000,train
8384,1,0,0,0,0,S0000,train
8381,1,0,0,0,0,S0000,train
6642,0,1,1,0,0,S1100,train
6220,1,0,0,0,0,S0000,train
15440,1,0,0,0,0,S0000,train
2887,0,0,1,0,0,S0100,train
196,1,0,0,0,0,S0000,train
